neuron,soma_region,DG_MO_SEPTAL,DG_MO_TEMPORAL,DG_PO_SEPTAL,DG_PO_TEMPORAL,DG_SG_SEPTAL,DG_SG_TEMPORAL
202256_094.swc,700000001,3542.825345446886,0.0,2113.8937854842893,0.0,626.0474669519082,0.0
202256_095.swc,700000005,1840.8768993348658,0.0,1812.7640651114523,0.0,316.3447708720287,0.0
202256_096.swc,700000005,2866.5041171258363,0.0,1517.7310426049255,0.0,477.0747176736175,0.0
202256_097.swc,700000005,3602.894003147805,0.0,1678.8329318257001,0.0,586.0644147368391,0.0
202256_098.swc,700000005,3073.4950581556855,0.0,1375.508507474913,0.0,374.93401105927956,0.0
202256_099.swc,700000006,0.0,2758.8993412921877,895.3032714800443,2076.307014749069,0.0,421.7772617599488
202257_041.swc,700000006,0.0,0.0,0.0,2711.957392712564,0.0,147.4649985562525
202257_042.swc,700000006,0.0,0.0,0.0,1549.9528213439448,0.0,54.44952158366221
202257_043.swc,700000006,0.0,0.0,0.0,2391.273400855957,0.0,137.59794290881322
202257_045.swc,700000006,0.0,9.0981653304066,0.0,2349.2394009463123,0.0,423.05088119401177
202257_046.swc,700000006,0.0,0.0,0.0,1507.371630241007,0.0,199.17648767476305
202257_047.swc,700000006,0.0,0.0,0.0,871.2424014159227,0.0,491.7564917191575
202257_049.swc,700000006,0.0,0.0,0.0,1112.329110858138,0.0,39.6103261486115
202257_050.swc,700000006,0.0,0.0,0.0,3314.403877031494,0.0,314.0249370103679
202257_051.swc,700000006,0.0,0.0,0.0,1226.5987382869837,0.0,523.2028785764659
202257_052.swc,700000006,0.0,0.0,0.0,2326.826937340417,0.0,338.41083533033714
202257_053.swc,700000006,0.0,0.0,0.0,1779.7792000203026,0.0,14.593151580278324
202257_054.swc,700000006,0.0,0.0,0.0,460.945486294774,0.0,40.470720826990714
202257_055.swc,700000006,0.0,54.39985200778205,0.0,1797.2670049440142,0.0,522.1603280956884
202257_056.swc,700000006,0.0,988.7436561470113,0.0,2436.631811357626,0.0,704.2698845319015
202257_057.swc,700000006,0.0,0.0,0.0,2659.7963771045875,0.0,157.46092664374825
202257_058.swc,700000006,0.0,0.0,0.0,718.581264221481,0.0,214.79737497004973
202257_059.swc,700000006,0.0,0.0,0.0,1062.1160723416585,0.0,203.49593614192727
202257_060.swc,700000006,0.0,0.0,0.0,1088.3183100268366,0.0,32.63420618076663
202257_061.swc,700000006,0.0,0.0,0.0,1268.1309017685837,0.0,605.7504001921462
202257_062.swc,700000006,0.0,0.0,0.0,1532.134389456912,0.0,101.8459403364005
202257_063.swc,700000006,0.0,0.0,0.0,1124.0243895163185,0.0,89.53789525050526
202257_064.swc,700000006,0.0,0.0,0.0,1751.737815953388,0.0,425.4481591272562
202257_065.swc,700000006,0.0,0.0,0.0,863.4302034181314,0.0,136.3253456048082
202257_066.swc,700000006,0.0,0.0,0.0,1465.7280947384968,0.0,266.88027653120645
202257_067.swc,700000006,0.0,0.0,0.0,2530.576642657447,0.0,62.59037761992862
202257_068.swc,700000006,0.0,36.98990237221157,0.0,3386.928158793109,0.0,740.9044255233446
202257_069.swc,700000006,0.0,0.0,0.0,1106.8533754232894,0.0,631.402488378141
202257_070.swc,700000006,0.0,0.0,0.0,1297.5596994989517,0.0,440.7755448116916
202257_071.swc,700000006,0.0,0.0,0.0,2439.549738672209,0.0,360.9327476062275
202257_072.swc,700000006,0.0,48.14371843807995,0.0,1287.195143702249,0.0,164.10223576525314
202257_073.swc,700000006,0.0,0.0,0.0,983.3710423254738,0.0,38.514670980246514
202257_074.swc,700000006,0.0,0.0,0.0,1781.1760506615756,0.0,120.46116484022396
202257_075.swc,700000006,0.0,0.0,0.0,1759.6673125643485,0.0,295.6609976994372
202257_076.swc,700000006,0.0,0.0,0.0,1407.4023279547807,0.0,100.97407375602835
202257_077.swc,700000006,0.0,0.0,0.0,1089.875361923133,0.0,175.44378174444472
202257_078.swc,700000006,0.0,0.0,0.0,1180.9969326149148,0.0,166.08419308163548
202257_079.swc,700000006,0.0,0.0,0.0,2219.317944323307,0.0,112.97233313330116
202257_080.swc,700000006,0.0,0.0,0.0,2879.6135543234664,80.96526463629864,168.8169081594416
202257_081.swc,700000006,0.0,0.0,76.89701467511922,2430.1246967898933,0.0,102.95839019086388
202257_082.swc,700000006,0.0,0.0,0.0,2341.6599113647853,0.0,103.75770936980567
202257_083.swc,700000006,0.0,0.0,0.0,2746.537013979962,0.0,71.83669897179834
202257_084.swc,700000006,0.0,0.0,0.0,2624.5295353435586,0.0,41.02834266061427
202257_085.swc,700000006,0.0,0.0,0.0,2823.3437578975795,0.0,128.08205526011545
202257_086.swc,700000006,0.0,0.0,0.0,2035.6827658826141,0.0,52.38707073134014
202257_092.swc,700000006,0.0,0.0,0.0,1575.1763291690772,0.0,651.8566604012351
202257_093.swc,700000006,0.0,0.0,0.0,733.6646728900531,0.0,194.3715368295745
202257_094.swc,700000006,0.0,0.0,0.0,1962.7904009347064,0.0,724.8309578488215
202257_095.swc,700000006,0.0,0.0,0.0,1754.3681954011026,0.0,249.99963149887094
202257_096.swc,700000002,0.0,6.313151580045177,0.0,1014.3752379966008,0.0,685.4533494997394
202257_097.swc,700000006,0.0,6.591213848753009,0.0,1171.0005491971267,0.0,643.703686197434
202257_098.swc,700000006,0.0,0.0,0.0,894.542157729662,0.0,192.35700193319772
202257_099.swc,700000006,0.0,0.0,0.0,1425.2529640352113,0.0,428.621173709468
202257_101.swc,700000006,0.0,571.128750702303,0.0,390.47686331205165,0.0,249.53331370403214
202257_105.swc,700000006,0.0,0.0,0.0,343.48205920550123,0.0,73.53631444553422
202257_106.swc,700000006,0.0,0.0,0.0,376.76305023644073,0.0,126.01503631500027
202257_107.swc,700000006,0.0,0.0,0.0,220.4970995513017,0.0,162.22428351705298
202257_109.swc,700000006,0.0,98.14457826178793,0.0,1729.1802639052203,0.0,329.96450878794946
202257_124.swc,700000006,0.0,0.0,0.0,2486.6214274425984,0.0,147.991340180482
202257_125.swc,700000006,0.0,0.0,0.0,873.4262359180835,0.0,94.39245615861573
202257_143.swc,700000006,0.0,0.0,0.0,1253.2165269997517,0.0,577.511651521338
202257_146.swc,700000002,0.0,3.5356613980465346,0.0,1199.2101392976501,0.0,127.22376808551377
202257_178.swc,700000006,0.0,0.0,0.0,1569.5870619324403,0.0,298.30425399488104
202257_179.swc,700000006,0.0,0.0,0.0,998.585160433269,0.0,424.8422725899952
202257_180.swc,700000006,0.0,0.0,0.0,1935.3439778549364,0.0,664.4362796331384
202257_181.swc,700000006,0.0,0.0,0.0,848.5864057564717,0.0,594.2937277251958
202257_182.swc,700000006,0.0,0.0,0.0,1929.4347798846738,0.0,814.5113060836345
202258_004.swc,700000002,0.0,1938.1324944452801,0.0,1075.6360008826234,0.0,136.80036776789441
202258_005.swc,700000006,0.0,1566.060406530664,0.0,3546.9560838709976,0.0,577.832278963382
202258_006.swc,700000006,0.0,2594.2851291131774,0.0,1229.4067273366907,0.0,1265.3575271364782
202258_011.swc,700000006,0.0,2829.2142808311733,0.0,1734.0914740644346,0.0,511.56437933830165
202258_012.swc,700000006,0.0,2563.9700173969836,0.0,2052.3482260881387,0.0,545.3433733111017
202258_013.swc,700000006,0.0,1902.337925012203,0.0,1547.2509130577419,0.0,393.9231359139297
202258_014.swc,700000006,0.0,2338.051778243952,249.56464369780585,2738.1934489088085,0.0,469.10118259063734
202258_016.swc,700000006,0.0,2521.7324273523495,0.0,2072.2219832942324,0.0,562.2559283504258
202258_027.swc,700000006,0.0,1848.742570706495,0.0,2124.3520153735544,0.0,171.27611628716787
202258_029.swc,700000006,0.0,2196.8496595043257,0.0,1802.098977731428,0.0,99.19903527107006
202258_030.swc,700000006,0.0,2367.370360955455,0.0,1576.366962203878,0.0,250.05985646258063
202258_031.swc,700000002,0.0,2301.4439058737394,0.0,953.771951598363,0.0,1357.9771382321264
202258_034.swc,700000006,0.0,1801.664981799696,0.0,850.1965130812952,0.0,164.8143415560578
202258_035.swc,700000006,0.0,2378.121818891108,0.0,2174.937223079178,0.0,332.48545472301413
202258_036.swc,700000006,0.0,2533.0289885689617,0.0,1395.522617172039,0.0,761.9415098533597
202258_037.swc,700000006,0.0,2269.5587453559156,0.0,1642.345095541659,0.0,892.0444466978536
202258_059.swc,700000006,0.0,2295.6451748208947,0.0,1391.512777817077,0.0,423.75960656169514
202258_060.swc,700000006,0.0,1810.55198491116,0.0,1711.3739065568543,0.0,528.8499335111167
202258_061.swc,700000006,0.0,1444.1072851886138,0.0,1513.9312015296364,0.0,211.3784935557226
202258_062.swc,700000006,0.0,2024.6821679070495,0.0,1748.899149524015,0.0,653.9487800720134
202258_063.swc,700000006,0.0,1327.555792214419,0.0,1734.9226822154126,0.0,588.0639854333341
202258_064.swc,700000006,0.0,2023.8183957566478,0.0,2124.2887541357295,0.0,732.3262842150714
202258_065.swc,700000006,0.0,1855.2936372525255,0.0,1834.6497765568297,0.0,603.6768300395477
202258_066.swc,700000006,0.0,1844.2356558187669,0.0,1463.3844032800084,0.0,945.3499037987635
202258_067.swc,700000002,0.0,2628.69306286158,0.0,2369.008547079645,0.0,168.59957187727818
202258_068.swc,700000006,0.0,1708.8707751111601,0.0,1646.0906731916457,0.0,630.2108624557617
202259_002.swc,700000006,0.0,2488.229992144425,0.0,1622.7909649251806,0.0,253.5831619112689
202259_003.swc,700000006,0.0,2184.1198106172756,0.0,2495.839400993693,0.0,395.13486175159323
202259_011.swc,700000006,0.0,1341.535477968623,0.0,3251.4896054509013,0.0,240.58965088629066
202259_013.swc,700000006,0.0,1148.457568020562,0.0,1821.6478393275127,0.0,448.58951055036925
202259_014.swc,700000006,0.0,1311.094474905375,0.0,1885.4816325865268,0.0,609.1414145905077
202259_016.swc,700000004,502.1197079404054,624.4309100591489,1244.597026245717,5576.223588326034,1413.1018189669694,2986.8718683743273
202259_017.swc,700000006,0.0,2923.241165854399,792.6539207039567,1877.665883155457,0.0,301.2534599362648
202259_018.swc,700000006,0.0,2782.6079917431903,0.0,2417.1617550002697,0.0,1136.02502175501
202259_019.swc,700000006,0.0,2892.9734811817507,0.0,1374.394399174948,0.0,748.1401069590827
202259_021.swc,700000006,0.0,2547.6034012936,0.0,1423.5037097719285,0.0,530.7900733975912
202259_022.swc,700000006,0.0,2577.022807605342,0.0,2031.5225442767498,0.0,550.0189417222284
202259_023.swc,700000006,0.0,1503.0810453002905,350.42157887460087,1297.691313328495,0.0,448.93083169483816
202259_024.swc,700000002,0.0,2645.8667518807906,0.0,1678.8428722231554,0.0,706.0501708611066
202259_025.swc,700000002,0.0,2518.555109279558,0.0,1775.366895639483,0.0,313.5829797611197
202259_026.swc,700000006,0.0,2198.5762456191856,0.0,2176.7631586572597,0.0,382.17376822582617
202259_027.swc,700000006,0.0,2672.727041050254,0.0,2021.795155616231,0.0,486.0709113456755
202259_028.swc,700000006,0.0,2801.6603471998237,0.0,2596.420738535919,0.0,439.63908724420463
202259_029.swc,700000006,0.0,2486.174497319792,0.0,3145.9309803065744,0.0,533.0136537017846
202259_030.swc,700000006,0.0,2395.2159263933927,0.0,1922.2612897572835,0.0,319.6763999455442
202259_031.swc,700000002,0.0,1920.9019698610623,0.0,1499.3140726536033,0.0,780.9952263779703
202259_032.swc,700000002,0.0,2283.3219657287495,0.0,2258.2314241119657,0.0,283.388091795064
202259_033.swc,700000006,0.0,1552.0620918240875,0.0,1716.4655780728026,0.0,375.9856560047224
202259_034.swc,700000006,0.0,1523.1835253785066,0.0,2209.3996340261756,0.0,599.8893913580655
202259_035.swc,700000006,0.0,1759.7658163129115,0.0,2279.4055809902457,0.0,1029.8865026508006
202259_036.swc,700000006,0.0,2206.0635777107796,0.0,1248.7414440234286,0.0,193.83068422639022
202259_037.swc,700000006,0.0,2910.4371607169815,0.0,788.5207146145403,0.0,167.02723594354072
202259_038.swc,700000006,0.0,1949.578580898276,0.0,1198.9331316587218,0.0,271.04219587890674
202259_039.swc,700000006,0.0,1952.2627854538607,0.0,973.4477505348913,0.0,529.4786760891849
202259_040.swc,700000006,0.0,1149.5724488027388,0.0,731.0440911092769,0.0,1213.18261856381
202259_041.swc,700000006,0.0,2051.3614033723234,0.0,1415.4369714860816,0.0,750.8871572708998
202259_044.swc,700000006,0.0,1479.158472136257,0.0,670.7270250811359,0.0,948.618426194508
202259_045.swc,700000006,0.0,1264.0695478580028,0.0,1901.3838983008252,0.0,925.4626322672143
202259_047.swc,700000006,0.0,2156.6107664172887,0.0,2257.7927523067465,0.0,168.18687868984614
202259_048.swc,700000006,0.0,2337.730107970355,0.0,756.4273535349588,0.0,195.32764688355957
202259_050.swc,700000004,0.0,947.3022958957484,0.0,2212.960059726655,0.0,818.8756761657879
202259_051.swc,700000006,0.0,1442.4284782613713,0.0,2259.9713748922672,0.0,1008.9158075477924
202259_114.swc,700000006,0.0,1198.2140640414536,0.0,1480.8673449535504,0.0,873.0055493576208
202259_115.swc,700000006,0.0,1665.499730299563,0.0,1843.9333235138406,0.0,986.9601685696978
202259_116.swc,700000006,0.0,1910.4822903264974,0.0,1559.456296172743,0.0,998.7472374564436
202259_117.swc,700000006,0.0,2046.5883887361497,0.0,873.1207349457073,0.0,637.1162437181314
202259_119.swc,700000006,0.0,1703.378105076265,203.98135365282977,1655.3536734617253,0.0,347.0472386660467
202259_120.swc,700000002,0.0,2668.9731562237216,0.0,1832.7801838690764,0.0,206.92651753020803
202259_121.swc,700000006,0.0,2795.534323982491,122.67009962721693,2226.2309885651707,0.0,213.315544233624
202259_122.swc,700000006,0.0,1720.5788699303694,0.0,1198.5456648427048,0.0,463.7273594333331
202259_125.swc,700000006,0.0,1709.6013434052181,0.0,1166.1154131363278,0.0,592.0472194820871
202259_139.swc,700000006,0.0,2310.701853331487,41.66160217854901,975.0271513301093,0.0,152.09677776216483
202259_140.swc,700000006,0.0,2491.6741411210937,0.0,1612.9361791937995,0.0,226.03656899404882
202259_141.swc,700000002,0.0,2553.6078412671764,0.0,1247.7012199011294,0.0,319.0665115062986
202260_035.swc,700000005,2445.9414219644373,0.0,2967.3635485644363,0.0,303.2478994806175,0.0
202260_036.swc,700000005,2078.0276455797216,0.0,1559.525725047483,0.0,286.20739335301266,0.0
202260_037.swc,700000005,2407.9909483906113,0.0,1040.1539425970234,0.0,532.4740681159511,0.0
202260_038.swc,700000005,1780.9653706690265,0.0,1932.4951299592094,0.0,221.32619582090996,0.0
202260_039.swc,700000005,1982.7488701983884,268.04667987852355,1903.0679142309555,188.67558789965148,393.6962399835422,0.0
202260_040.swc,700000005,2472.1251458555384,0.0,934.7570057517693,0.0,199.21859079609288,0.0
202260_041.swc,700000001,1730.2817907838476,210.4460601395175,1267.405120147545,727.7915743509875,286.6008643184408,95.48766708711709
202260_042.swc,700000006,0.0,1879.2868604822945,700.1572069414792,1899.871621722826,38.582873280391674,241.93964672962102
202260_043.swc,700000002,36.34582401492211,2007.2121315235554,1199.0175611843656,1185.8248384009344,36.83328838407978,152.12820347747964
202260_044.swc,700000002,0.0,1046.8244441215231,20.242234466298193,1624.6275793267896,0.0,259.67231811524795
202260_045.swc,700000006,13.69867787210756,2301.526255140279,931.0209115066415,1312.342087097612,95.94899751384686,399.7852871094855
202260_046.swc,700000006,0.0,2661.3130613158623,299.1571831496607,1786.8891560333038,0.0,171.01910539807795
202260_047.swc,700000006,0.0,2525.0418974492322,100.7351366126403,1835.0763655135218,100.60659656933021,277.19879420890624
202260_048.swc,700000006,75.46096592182168,1991.1817687434664,1157.2373574305416,473.92164186793633,0.0,375.09178407712676
202260_049.swc,700000005,2108.586546563384,0.0,1693.952580321045,0.0,487.5969038788587,0.0
202260_051.swc,700000001,918.1311018222203,0.0,295.4448819100267,0.0,225.1108800419966,0.0
202260_053.swc,700000006,0.0,2601.2102015096552,0.0,1643.0353252946038,0.0,456.04847387824054
202260_055.swc,700000006,0.0,2092.3488132382745,86.04659619792777,1296.3639884851632,0.0,284.44557190848843
202260_056.swc,700000006,0.0,2673.5397233622566,0.0,2341.447215231449,0.0,330.22416604409585
202260_057.swc,700000006,0.0,2808.0129685822994,0.0,2430.0897511891385,0.0,337.22448103273314
202260_058.swc,700000006,0.0,2691.95835748125,0.0,1802.1027923521567,0.0,667.115028188009
202260_060.swc,700000002,0.0,1223.229431027624,54.97843545204918,3584.5757730362884,0.0,420.96973254893163
202260_061.swc,700000002,0.0,1151.3344965883605,0.0,1951.4209665280382,0.0,178.27630995948905
202260_062.swc,700000002,0.0,2176.8146423718745,0.0,1675.6756862759278,0.0,533.0653210076863
202261_035.swc,700000006,0.0,3452.671331732833,0.0,1648.3466799011205,0.0,1262.4531302581534
202261_036.swc,700000006,0.0,2167.4183051585496,0.0,2772.041291829304,0.0,263.7068630891722
202261_037.swc,700000002,0.0,2055.719321557923,0.0,1850.492075065587,0.0,534.4812175503316
202261_038.swc,700000006,0.0,1785.5876202153238,0.0,1562.5599067860032,0.0,449.6984659374927
202261_039.swc,700000006,0.0,2366.4728113458405,0.0,2273.0523493594906,0.0,1190.032008778915
202261_040.swc,700000006,0.0,1815.8528623542047,0.0,1519.6430382256397,0.0,606.1118071386974
202261_041.swc,700000006,0.0,1488.105458653512,0.0,926.9351329320284,0.0,285.42089577321815
202261_042.swc,700000006,0.0,1471.3729957078026,0.0,2266.156899350928,0.0,449.9599166297784
202261_043.swc,700000006,0.0,1326.8225048407303,0.0,3058.398771835291,0.0,820.9251791054701
202261_044.swc,700000006,0.0,1873.9611464164595,0.0,2312.8693665512465,0.0,338.66705194934747
202261_045.swc,700000006,0.0,1255.1060254622282,0.0,1899.4107268076566,0.0,934.827632249078
202261_046.swc,700000006,0.0,544.4668210597212,0.0,1962.6147401670828,0.0,1012.4271929513894
202261_047.swc,700000006,0.0,1505.5344653716754,0.0,1675.9340012376447,0.0,636.5754560134815
202261_048.swc,700000006,0.0,1294.4375592496087,0.0,2246.343543741481,0.0,389.01669491151296
202261_049.swc,700000006,0.0,2216.0541906192143,0.0,2377.9751765381843,0.0,430.84787473074016
202261_050.swc,700000006,0.0,1705.7956818219052,0.0,1165.7079702754013,0.0,784.5216482388541
202261_051.swc,700000006,0.0,1116.0730584575413,0.0,3430.780275430524,0.0,950.7225430394653
202261_052.swc,700000006,0.0,156.2519173268841,0.0,1870.965523370418,0.0,1169.5092941542969
202261_053.swc,700000006,0.0,94.76631126191239,0.0,1441.7192634643175,0.0,1841.3729511182617
202261_054.swc,700000006,0.0,558.490858881731,0.0,2428.9776651569928,0.0,1136.1554304246665
202261_055.swc,700000006,0.0,147.80069712080362,0.0,2116.0712955157924,0.0,1771.5561183459863
202261_056.swc,700000006,0.0,1524.3193852757856,0.0,1235.1046135749084,0.0,1046.2647867355674
202261_057.swc,700000006,0.0,1488.9657137369181,0.0,1026.4729525883288,0.0,665.4202657111472
202261_059.swc,700000006,0.0,1329.8386625272644,0.0,1168.6799176747581,0.0,1137.4006034261113
202261_060.swc,700000006,0.0,1078.1690501451656,0.0,1597.5809802813428,0.0,1013.4445472691606
202261_062.swc,700000006,0.0,1892.5460793800348,0.0,1318.170925072894,0.0,1333.2956586715302
202261_063.swc,700000006,0.0,649.8568381215634,0.0,2338.494850423163,0.0,1840.5147497430276
202261_064.swc,700000006,0.0,1238.0395679777218,0.0,1184.3521788364212,0.0,541.7592748915964
202261_065.swc,700000004,0.0,677.5656111903818,0.0,1246.5712390288763,0.0,1296.500898635455
202261_066.swc,700000006,0.0,171.30044431423894,0.0,1654.893490398268,0.0,1461.805576602006
202261_067.swc,700000006,0.0,1186.8456489509986,0.0,1403.4556693340783,0.0,444.16330789452394
202261_069.swc,700000006,0.0,1249.9412936126046,0.0,1908.1140384884159,0.0,896.8741315392177
202261_070.swc,700000006,0.0,1695.3483640699803,0.0,1249.943260072817,0.0,807.453659944127
202261_071.swc,700000006,0.0,1836.4179132622564,0.0,1492.827800606519,0.0,603.0709038367376
202261_072.swc,700000006,0.0,1556.558028711584,0.0,1506.715219588673,0.0,440.00963644389213
202261_073.swc,700000006,0.0,1666.866810127264,0.0,1231.314089994506,0.0,388.0829653602625
202261_077.swc,700000006,0.0,1008.9357741398568,0.0,2627.2957856866738,0.0,1003.2891184872495
202261_081.swc,700000006,0.0,2491.992229430127,0.0,1103.8795267747616,0.0,396.25846164618684
202261_082.swc,700000006,0.0,1595.5959429652855,88.39540121401026,2666.220482113222,25.34103631744876,231.6063828010882
202261_112.swc,700000006,0.0,3273.9526565791975,0.0,1109.9648055354567,0.0,364.79627460703284
202261_113.swc,700000006,0.0,4221.117245331372,0.0,1654.0059671871231,0.0,896.9775355060641
202261_114.swc,700000006,0.0,2278.2238906007306,0.0,1534.9861680863646,0.0,511.30147700781515
202261_115.swc,700000006,0.0,1786.990519933913,279.32116629990713,1459.6053253218793,40.86123501535918,402.8485754391828
202262_090.swc,700000005,0.0,0.0,2529.63858594065,0.0,126.55165445670309,0.0
202262_091.swc,700000005,0.0,0.0,2288.4938071748834,109.75638863949551,171.86664271824714,5.534792318725611
202262_092.swc,700000005,0.0,0.0,2474.825039144191,0.0,111.32049425970719,0.0
202262_093.swc,700000005,0.0,0.0,2069.478344387099,0.0,114.69529144360757,0.0
202262_094.swc,700000001,231.95845355795777,0.0,2406.935049487554,426.4667237266041,510.4872400956023,0.0
202262_095.swc,700000005,0.0,0.0,2509.2454446108986,0.0,58.93709257273899,0.0
202262_096.swc,700000005,0.0,0.0,830.1170257735877,79.18017509292822,91.58117105939051,0.0
202262_097.swc,700000005,0.0,0.0,1780.7005251019673,252.22959059447166,139.47803693318113,74.93431731448206
202262_098.swc,700000001,118.39692107934003,0.0,2369.664924463101,0.0,251.70457395053282,0.0
202262_099.swc,700000005,0.0,0.0,1773.8644164850818,0.0,42.32198336693189,0.0
202262_100.swc,700000005,53.570515984179664,0.0,1275.574750072444,0.0,115.60840800954189,0.0
202262_101.swc,700000001,3.356873545429244,0.0,974.3896155427569,0.0,189.38902889996476,0.0
202262_102.swc,700000005,0.0,0.0,1373.2578777733138,0.0,120.67205904814917,0.0
202262_103.swc,700000005,0.0,0.0,1675.7522102011844,60.67484409119787,35.61870696682345,0.0
202262_104.swc,700000005,0.0,0.0,1452.1186721885304,0.0,68.18557549115394,0.0
202262_105.swc,700000005,0.0,0.0,2463.2859463313685,434.99008328047586,378.7650120269458,12.859289245598504
202262_106.swc,700000001,2.3226062946627692,0.0,1697.5317501331572,0.0,268.90133180931815,0.0
202262_107.swc,700000005,0.0,0.0,2146.506191408548,555.8674217761752,144.08532053122903,67.44785461362449
202262_108.swc,700000001,110.01039798037212,0.0,1351.1623882983945,40.31435238551181,681.4362861845746,0.0
202262_109.swc,700000005,0.0,0.0,1357.1028799083313,135.86045972377633,255.91495566944772,0.0
202262_110.swc,700000006,0.0,0.0,1169.8917956247947,652.8914200189519,43.59680454266881,256.51635355605003
202262_111.swc,700000006,0.0,0.0,956.4276231513081,613.570013985012,0.0,61.03988351438219
202262_112.swc,700000005,0.0,0.0,1173.8374339897935,67.08993330221513,338.15414776123,0.0
202262_113.swc,700000006,0.0,0.0,774.7302814528318,321.95636891568336,152.8216249548688,202.65711967342568
202262_114.swc,700000006,0.0,0.0,935.373306589821,250.5188856447152,0.0,109.72921297665627
202262_115.swc,700000006,0.0,0.0,671.5030585073567,1267.8520275623393,0.0,89.29600016477367
202262_116.swc,700000005,0.0,0.0,2116.01417774771,72.38590194193175,431.8809957336161,26.835953256658986
202262_117.swc,700000006,0.0,0.0,716.7370020624973,1974.4718208007955,0.0,91.78322284066128
202262_118.swc,700000006,0.0,0.0,1361.4658186833692,334.2587673057228,50.11441139823666,88.5027524263936
202262_120.swc,700000006,0.0,0.0,257.27257673535297,2672.8813483730232,0.0,25.088126606752773
202262_122.swc,700000006,0.0,0.0,460.3631684977703,1326.495231320088,158.96207117824846,190.98313580820914
202262_123.swc,700000006,0.0,0.0,160.0902787054174,1478.9712836004567,0.0,98.28707867476815
202262_124.swc,700000006,0.0,0.0,0.0,1909.2896612938127,0.0,102.31750485378949
202262_125.swc,700000006,0.0,0.0,405.20208375235995,1429.3866154116545,0.0,142.68616375611515
202262_126.swc,700000006,0.0,0.0,116.95236383083969,1866.6721899895072,21.43011067022285,127.55410422797713
202262_127.swc,700000006,0.0,0.0,0.0,1571.5227331643691,0.0,59.74515802702354
202262_128.swc,700000006,0.0,0.0,0.0,317.73846654980105,0.0,52.894156476499425
202262_129.swc,700000006,0.0,0.0,4.482572454615581,1679.5678918517738,0.0,107.85755356645731
202262_130.swc,700000006,0.0,0.0,0.0,1556.9029434570293,0.0,348.3833481490731
202262_131.swc,700000006,0.0,0.0,0.0,1799.2591486604895,0.0,198.85623124022501
202262_132.swc,700000006,0.0,0.0,156.6348484379109,2291.2260592126486,0.0,51.11081644339311
202262_133.swc,700000006,0.0,0.0,0.0,2011.7163400668455,0.0,358.0212573760471
202262_134.swc,700000006,0.0,0.0,132.37435644434075,2016.952354208061,0.0,162.65354205453494
202262_135.swc,700000006,0.0,0.0,0.0,1062.5737541751776,0.0,158.40766146214028
202262_136.swc,700000006,0.0,0.0,0.0,1706.5197872371448,0.0,41.76077231297851
202262_137.swc,700000006,0.0,0.0,0.0,2429.862269896554,0.0,45.24886736164063
202262_138.swc,700000006,0.0,0.0,33.90813782205616,2582.8392404801475,0.0,79.53022901419854
202262_139.swc,700000006,0.0,0.0,0.0,2632.1971546536397,0.0,3.681641471850024
202262_140.swc,700000006,0.0,0.0,0.0,1712.6249706867445,0.0,127.14024695723971
202262_141.swc,700000006,0.0,0.0,0.0,1343.542317942398,0.0,108.04304066474269
202262_142.swc,700000006,0.0,0.0,0.0,1305.1656444773712,0.0,36.902099169630496
202262_143.swc,700000006,0.0,0.0,0.0,1171.3786405770782,0.0,54.30535310806509
202262_144.swc,700000006,0.0,0.0,0.0,1223.9953609035158,0.0,349.9812665890548
202262_145.swc,700000006,0.0,0.0,214.03506412428402,2083.872575662342,0.0,229.92833410135347
202262_146.swc,700000006,0.0,0.0,0.0,1938.3830151204395,0.0,177.1647422458077
202262_147.swc,700000002,0.0,1524.623826266726,0.0,0.0,0.0,0.0
202262_148.swc,700000005,0.0,0.0,1910.5157280971857,177.3798190579014,335.2651671891907,0.0
202262_149.swc,700000002,373.7790731128373,23753.162243826708,0.0,0.0,0.0,0.0
202262_165.swc,700000006,0.0,0.0,0.0,909.8359818284276,0.0,63.32687950517835
202263_057.swc,700000005,0.0,0.0,1950.181619337003,0.0,58.82290613279774,0.0
202263_058.swc,700000005,0.0,0.0,1136.4571661326875,0.0,107.83012202396834,0.0
202263_059.swc,700000005,0.0,0.0,542.5717809509393,0.0,98.35899795850578,0.0
202263_060.swc,700000005,0.0,0.0,439.9307017192468,0.0,32.63567888260652,0.0
202263_061.swc,700000001,75.80800538468615,0.0,1537.458868749102,0.0,208.34104474575471,0.0
202263_062.swc,700000005,0.0,0.0,996.5772784171518,0.0,86.1269221278115,0.0
202263_063.swc,700000005,0.0,0.0,2553.2907092693317,0.0,213.03349439382413,0.0
202263_064.swc,700000006,0.0,0.0,0.0,2502.0724377922243,0.0,208.37890028646902
202263_065.swc,700000006,0.0,0.0,0.0,1928.2918569244505,0.0,147.21254764772186
202263_066.swc,700000006,0.0,0.0,294.7926361638633,1639.8656598591751,0.0,183.96063165984344
202263_068.swc,700000006,0.0,0.0,0.0,2675.2713757887877,0.0,267.2488260762331
202263_069.swc,700000005,0.0,0.0,304.7414092484024,0.0,43.8123229450039,0.0
202263_070.swc,700000005,0.0,0.0,1599.566205124306,49.67575601937841,226.7232678384628,0.0
202263_071.swc,700000001,3.3800147928671844,0.0,1601.9472821297807,0.0,143.09780722826713,0.0
202263_072.swc,700000005,0.0,0.0,515.0095247321622,0.0,269.7887244624786,0.0
202263_073.swc,700000005,0.0,0.0,1652.168709762695,0.0,470.73917776689757,0.0
